transaction_id,transaction_date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant_or_source,description,amount_php,payment_method,channel,necessity_level,is_recurring,budget_category,monthly_budget_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes
FEM-PH-202505-0663,2025-05-30,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000,bank transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202408-0292,2024-08-30,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000,bank transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Mother,FALSE,FALSE,FALSE,true,Received,TRUE,Monthly take-home income
FEM-PH-202506-0738,2025-06-06,2025-06,HH-PH-0001,Region III - Central Luzon,bulacan / ncr commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,800,GCash,Physical Store,Need,FALSE,Education,4000,Irregular,Father,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,Paid on time
FEM-PH-202501-0530,2025-01-08,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,PTA/School Fee, sari-sari store,PTA/School Fee,1257,Maya,Physical Store,Need,FALSE,Education,4000,Irregular,Father,TRUE,1,FALSE,FALSE,Paid,TRUE,Unexpected expense
FEM-PH-202504-0652,2025-04-19,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Healthcare,Medicine,Mercury Drug,Medicine,188,Cash,School,Need,FALSE,Healthcare,1500,Irregular,Mother,FALSE,TRUE,FALSE,FALSE,Paid,,
FEM-PH-202509-0839,2025-09-04,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily commute,174,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid ,FALSE,
FEM-PH-202410-0388,2024-10-03,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,56,Cash,Physical Store,Need,FALSE,Transportation,PHP 3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202404-0142,2024-04-19,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,415,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202510-0890,10/03/2025,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,393,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,paid,FALSE,
FEM-PH-202402-0074,2024-02-09,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Groceries,SM Supermarket,Groceries,239,Debit Card,Online,Need,FALSE,Food,12000,Irregular,Child,false,FALSE,FALSE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202512-0981,2025-12-12,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,470,Bank Transfer ,Online,Need,FALSE,Food,12000,Irregular,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Budget concern
FEM-PH-202503-0600,2025-03-10,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education ,School Allowance,Children Allowance,Weekly school allowance,493,Cash,School,Need,TRUE,Education,PHP 4000,Weekly,Child,false,FALSE,FALSE,FALSE, Paid,FALSE,
FEM-PH-202409-0365,2024-09-09,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Groceries,Puregold,Groceries,419,Maya,Bill Payment,Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Unexpected expense
FEM-PH-202502-0553,2025-02-16,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,74,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,true,FALSE,FALSE,Paid ,FALSE,
FEM-PH-202404-0127,2024-04-10,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,connectivity,Internet,Converge,Internet,1499,Bank Transfer,Bill Payment,Need,TRUE,Connectivity,1500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Price increase noticed
FEM-PH-202501-0498,2025-01-18,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,LPG,LPG Dealer,LPG,950,cash,Bill Payment,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,School requirement
FEM-PH-202506-0701,2025-06-15,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000,Bank Transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Father,FALSE,FALSE,FALSE,FALSE,received,TRUE,Monthly take-home income
FEM-PH-202406-0204,2024-06-30,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,-17000,Bank Transfer,Bank/App,Need,TRUE,Income,PHP 45000,Monthly,Mother,FALSE,FALSE,FALSE,FALSE, Received,TRUE,Monthly take-home income
FEM-PH-202404-0155,2024-04-08,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Personal Care,Watsons,Personal Care,325,Bank Transfer,Online,Need,FALSE,Lifestyle & Misc,3500,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Paid on time
FEM-PH-202404-0139,2024-04-02,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily commute,80,Cash, Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202512-0979,2025-12-16,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,463,Debit Card,Physical Store,Need,FALSE,Education,4000,Irregular,Father,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,Price increase noticed
FEM-PH-202409-0344,2024-09-24,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,PHP 45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,₱59,Cash,Physical Store,Need,FALSE,Transportation,,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202406-0210,2024-06-10,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Connectivity,Internet,PLDT,Internet,1499,Cash,Bill Payment,NEED,TRUE,Connectivity,1500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,0,Price increase noticed
FEM-PH-202411-0438,2024-11-04,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,339,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,Y,
FEM-PH-202504-0648,2025-04-09,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,-376,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202512-0974,2025-12-19,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,413,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202509-0846,2025-09-11,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,PUREGOLD,Weekly school allowance,319,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202504-0645,2025-04-19,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,₱298,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202410-0396,2024-10-23,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,401,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE, Paid,FALSE,
FEM-PH-202401-0025,2024-01-11,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,286,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202412-0453,2024-12-30,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000,Bank Transfer,Bank/App,Need,true,Income,45000,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202512-0950,2025-12-20,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Debt Payment,Outflow,Debt/Loans,loan payment,Cooperative Loan,Loan Payment,2000,Bank Transfer,Bill Payment,Obligation,TRUE,Debt/Loans,2000,Monthly,Mother,FALSE,0,TRUE,FALSE,Paid,TRUE,Price increase noticed
FEM-PH-202505-0697,2025-05-26,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Fast Food,Jollibee,Fast Food,534,Cash,School,Need,FALSE,Food,12000,Irregular,Father,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Paid on time
FEM-PH-202401-0023,2024-01-24,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,304,Cash,School,need,TRUE,Education,,Weekly,Child,N,FALSE,Y,FALSE,Paid,FALSE,
FEM-PH-202504-0642,2025-04-22,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,expense,Outflow,Education, School Allowance,Children Allowance,Weekly school allowance,467,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202412-0490,2024-12-15,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,N/A,School Canteen,School Snacks,114.00,GCash,Physical Store,Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Budget concern
FEM-PH-202410-0401,05-10-2024,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,260,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
