transaction_id,date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant,description,amount_php,payment_method,channel,necessity_type,is_recurring,budget_category,budget_limit_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes,outlier_flag,outlier_reason,year,month_number,month_name,year_month,quarter,actual_amount,budget_amount,budget_variance,expense_group
FEM-PH-202512-0981,2025-12-12,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,470.0,Bank Transfer,Online,Need,No,Food,12000.0,Irregular,Child,No,No,No,No,Paid,No,Budget Concern,No,,2025,12,December,2025-12,Q4,470.0,12000.0,-11530.0,Needs
FEM-PH-202503-0600,2025-03-10,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,493.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,No,No,No,No,Paid,No,No notes provided,No,,2025,3,March,2025-03,Q1,493.0,4000.0,-3507.0,Needs
FEM-PH-202409-0365,2024-09-09,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Puregold,Groceries,419.0,Maya,Bill Payment,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,No,Unexpected Expense,No,,2024,9,September,2024-09,Q3,419.0,12000.0,-11581.0,Needs
FEM-PH-202502-0553,2025-02-16,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,74.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Father,No,Yes,No,No,Paid,No,No notes provided,No,,2025,2,February,2025-02,Q1,74.0,3500.0,-3426.0,Needs
FEM-PH-202404-0127,2024-04-10,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Converge,Internet,1499.0,Bank Transfer,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,No,Paid,Yes,Price Increase Noticed,No,,2024,4,April,2024-04,Q2,1499.0,1500.0,-1.0,Needs
FEM-PH-202501-0498,2025-01-18,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Lpg,Lpg Dealer,Lpg,950.0,Cash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,School Requirement,No,,2025,1,January,2025-01,Q1,950.0,4500.0,-3550.0,Needs
FEM-PH-202506-0701,2025-06-15,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Father,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2025,6,June,2025-06,Q2,28000.0,45000.0,-17000.0,Unknown
FEM-PH-202406-0204,2024-06-30,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,-17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,Monthly Take-Home Income,Yes,Negative amount,2024,6,June,2024-06,Q2,-17000.0,45000.0,-62000.0,Unknown
FEM-PH-202404-0155,2024-04-08,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Personal Care,Watsons,Personal Care,325.0,Bank Transfer,Online,Need,No,Lifestyle & Misc,3500.0,Irregular,Household,No,No,No,No,Paid,No,Paid On Time,No,,2024,4,April,2024-04,Q2,325.0,3500.0,-3175.0,Wants
FEM-PH-202404-0139,2024-04-02,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily Commute,80.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,,2024,4,April,2024-04,Q2,80.0,3500.0,-3420.0,Needs
FEM-PH-202512-0979,2025-12-16,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,463.0,Debit Card,Physical Store,Need,No,Education,4000.0,Irregular,Father,Yes,No,No,No,Paid,No,Price Increase Noticed,No,,2025,12,December,2025-12,Q4,463.0,4000.0,-3537.0,Needs
FEM-PH-202409-0344,2024-09-24,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,59.0,Cash,Physical Store,Need,No,Transportation,,Monthly,Father,No,No,No,No,Paid,No,No notes provided,No,,2024,9,September,2024-09,Q3,59.0,0.0,59.0,Needs
FEM-PH-202406-0210,2024-06-10,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Pldt,Internet,1499.0,Cash,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,No,Paid,No,Price Increase Noticed,No,,2024,6,June,2024-06,Q2,1499.0,1500.0,-1.0,Needs
FEM-PH-202411-0438,2024-11-04,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,339.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,Yes,No notes provided,No,,2024,11,November,2024-11,Q4,339.0,4000.0,-3661.0,Needs
FEM-PH-202504-0648,2025-04-09,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,-376.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,Yes,Negative amount,2025,4,April,2025-04,Q2,-376.0,4000.0,-4376.0,Needs
FEM-PH-202512-0974,2025-12-19,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,413.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,12,December,2025-12,Q4,413.0,4000.0,-3587.0,Needs
FEM-PH-202509-0846,2025-09-11,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Puregold,Weekly School Allowance,319.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,9,September,2025-09,Q3,319.0,4000.0,-3681.0,Needs
FEM-PH-202504-0645,2025-04-19,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,298.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,4,April,2025-04,Q2,298.0,4000.0,-3702.0,Needs
FEM-PH-202410-0396,2024-10-23,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,401.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,10,October,2024-10,Q4,401.0,4000.0,-3599.0,Needs
FEM-PH-202401-0025,2024-01-11,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,286.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,1,January,2024-01,Q1,286.0,4000.0,-3714.0,Needs
FEM-PH-202412-0453,2024-12-30,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2024,12,December,2024-12,Q4,17000.0,45000.0,-28000.0,Unknown
FEM-PH-202512-0950,2025-12-20,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,2000.0,Bank Transfer,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,Price Increase Noticed,No,,2025,12,December,2025-12,Q4,2000.0,2000.0,0.0,Debt
FEM-PH-202505-0697,2025-05-26,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Fast Food,Jollibee,Fast Food,534.0,Cash,School,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,Yes,Paid On Time,No,,2025,5,May,2025-05,Q2,534.0,12000.0,-11466.0,Wants
FEM-PH-202504-0642,2025-04-22,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,467.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,4,April,2025-04,Q2,467.0,4000.0,-3533.0,Needs
FEM-PH-202412-0490,2024-12-15,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Unknown,School Canteen,School Snacks,114.0,GCash,Physical Store,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,No,Budget Concern,No,,2024,12,December,2024-12,Q4,114.0,12000.0,-11886.0,Needs
FEM-PH-202410-0401,2024-10-05,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,260.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,10,October,2024-10,Q4,260.0,4000.0,-3740.0,Needs
FEM-PH-202403-0117,2024-03-09,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Rice,Rice Retailer,Rice,320.0,Maya,Physical Store,Need,No,Food,12000.0,Irregular,Mother,No,No,No,No,Paid,Yes,Budget Concern,No,,2024,3,March,2024-03,Q1,320.0,12000.0,-11680.0,Needs
FEM-PH-202505-0692,2025-05-24,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,368.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,Yes,Paid,No,No notes provided,No,,2025,5,May,2025-05,Q2,368.0,4000.0,-3632.0,Needs
FEM-PH-202402-0071,2024-02-01,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Rice,Rice Retailer,Rice,154.0,Debit Card,Physical Store,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,Yes,Promo/Discount Used,No,,2024,2,February,2024-02,Q1,154.0,12000.0,-11846.0,Needs
FEM-PH-202407-0252,2024-07-10,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Converge,Internet,1499.0,Cash,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,No,Paid,No,Promo/Discount Used,No,,2024,7,July,2024-07,Q3,1499.0,1500.0,-1.0,Needs
FEM-PH-202404-0136,2024-04-30,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily Commute,154.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,Yes,Paid,No,No notes provided,No,,2024,4,April,2024-04,Q2,154.0,3500.0,-3346.0,Needs
FEM-PH-202404-0160,2024-04-23,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Puregold,Groceries,379.0,Bank Transfer,Physical Store,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,No,Paid On Time,No,,2024,4,April,2024-04,Q2,379.0,12000.0,-11621.0,Needs
FEM-PH-202402-0062,2024-02-26,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,402.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,Unknown,No notes provided,No,,2024,2,February,2024-02,Q1,402.0,4000.0,-3598.0,Needs
FEM-PH-202504-0640,2025-04-12,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,434.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,4,April,2025-04,Q2,434.0,4000.0,-3566.0,Needs
FEM-PH-202506-0739,2025-06-20,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Emergency Treatment,Hospital,Emergency Treatment,795.0,GCash,Physical Store,Emergency,No,Healthcare,1500.0,Irregular,Father,No,Yes,No,No,Paid,No,Budget Concern,No,,2025,6,June,2025-06,Q2,795.0,1500.0,-705.0,Needs
FEM-PH-202508-0817,2025-08-02,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,PTA/School Fee,Public School,PTA/School Fee,109.0,Maya,Physical Store,Need,No,Education,4000.0,Irregular,Child,Yes,No,No,No,Paid,Yes,No notes provided,No,,2025,8,August,2025-08,Q3,109.0,4000.0,-3891.0,Needs
FEM-PH-202402-0076,2024-02-24,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Local Store,Gifts,480.0,Debit Card,Bill Payment,Want,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,No,No,Paid,Yes,Regular Household Expense,No,,2024,2,February,2024-02,Q1,480.0,3500.0,-3020.0,Wants
